Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
37,157.5,144.0,135.0,333.0,561.7,382.5
38,157.5,144.0,135.0,405.0,598.6,382.5
39,157.5,144.0,135.0,405.0,598.6,382.5
40,157.5,144.0,135.0,405.0,598.6,467.5
41,157.5,144.0,135.0,405.0,598.6,467.5
42,157.5,144.0,135.0,414.0,746.1999999999999,544.0
43,157.5,144.0,135.0,414.0,746.1999999999999,620.5
44,157.5,144.0,135.0,495.0,746.1999999999999,658.75
45,157.5,144.0,135.0,495.0,746.1999999999999,658.75
46,157.5,144.0,135.0,495.0,672.4,582.25
47,157.5,144.0,135.0,454.5,635.5,544.0
48,157.5,144.0,135.0,454.5,524.8,382.5
49,157.5,144.0,135.0,454.5,451.0,276.25
50,157.5,144.0,135.0,414.0,414.09999999999997,199.75
51,157.5,144.0,135.0,405.0,377.2,199.75
52,157.5,144.0,135.0,405.0,370.0,199.75
53,157.5,144.0,135.0,405.0,370.0,199.75
54,157.5,144.0,135.0,405.0,370.0,199.75
55,157.5,144.0,135.0,405.0,370.0,199.75
56,157.5,144.0,135.0,405.0,370.0,199.75
57,157.5,144.0,135.0,405.0,370.0,199.75
58,157.5,144.0,135.0,405.0,370.0,199.75
59,157.5,144.0,135.0,405.0,370.0,199.75
60,157.5,144.0,135.0,405.0,370.0,199.75
61,157.5,144.0,135.0,405.0,370.0,199.75
62,157.5,144.0,135.0,405.0,370.0,199.75
63,157.5,144.0,135.0,405.0,377.2,314.5
64,157.5,144.0,135.0,405.0,487.9,314.5
65,157.5,144.0,135.0,405.0,635.5,352.75
66,157.5,144.0,135.0,495.0,672.4,352.75
67,157.5,144.0,135.0,535.5,746.1999999999999,382.5
68,157.5,144.0,135.0,535.5,783.1,382.5
69,157.5,144.0,135.0,535.5,783.1,391.0
70,157.5,144.0,135.0,535.5,746.1999999999999,391.0
71,157.5,144.0,135.0,495.0,635.5,382.5
72,157.5,144.0,135.0,454.5,524.8,238.0
73,157.5,144.0,135.0,405.0,414.09999999999997,161.5
74,157.5,144.0,135.0,405.0,370.0,85.0
75,157.5,144.0,135.0,405.0,370.0,85.0
76,157.5,144.0,135.0,405.0,370.0,85.0
77,157.5,144.0,135.0,405.0,370.0,85.0
78,157.5,144.0,135.0,405.0,370.0,123.25
79,157.5,144.0,135.0,405.0,370.0,123.25
80,157.5,144.0,135.0,405.0,370.0,123.25
81,157.5,144.0,135.0,405.0,370.0,123.25
82,157.5,144.0,135.0,405.0,370.0,199.75
83,157.5,144.0,135.0,405.0,370.0,199.75
84,157.5,144.0,135.0,405.0,370.0,382.5
85,157.5,144.0,135.0,405.0,370.0,467.5
86,157.5,144.0,135.0,405.0,370.0,505.75
87,157.5,144.0,135.0,405.0,377.2,697.0
88,157.5,144.0,135.0,405.0,487.9,697.0
89,157.5,144.0,135.0,405.0,561.7,735.25
90,157.5,144.0,135.0,405.0,561.7,811.75
91,157.5,144.0,135.0,405.0,561.7,850.0
92,157.5,144.0,135.0,414.0,598.6,850.0
93,157.5,144.0,135.0,414.0,598.6,811.75
94,157.5,144.0,135.0,405.0,561.7,773.5
95,157.5,144.0,135.0,373.5,524.8,620.5
96,157.5,144.0,135.0,373.5,451.0,505.75
97,157.5,144.0,135.0,373.5,370.0,429.25
98,157.5,144.0,135.0,333.0,229.6,382.5
99,157.5,144.0,135.0,333.0,192.7,382.5
100,157.5,144.0,135.0,333.0,192.7,382.5
101,157.5,144.0,135.0,333.0,192.7,382.5
102,157.5,144.0,135.0,333.0,192.7,382.5
103,157.5,144.0,135.0,333.0,192.7,382.5
104,157.5,144.0,135.0,333.0,192.7,382.5
105,157.5,144.0,135.0,333.0,192.7,382.5
106,157.5,144.0,135.0,333.0,192.7,382.5
107,157.5,144.0,135.0,333.0,192.7,429.25
108,157.5,144.0,135.0,333.0,192.7,467.5
109,157.5,144.0,135.0,333.0,192.7,505.75
110,157.5,144.0,135.0,333.0,370.0,505.75
111,157.5,144.0,135.0,333.0,377.2,544.0
112,157.5,144.0,135.0,333.0,377.2,582.25
113,157.5,144.0,135.0,333.0,377.2,582.25
114,157.5,144.0,135.0,333.0,487.9,582.25
115,157.5,144.0,135.0,333.0,524.8,582.25
116,157.5,144.0,135.0,333.0,524.8,620.5
117,157.5,144.0,135.0,333.0,524.8,620.5
118,157.5,144.0,135.0,333.0,451.0,582.25
119,157.5,144.0,135.0,333.0,414.09999999999997,467.5
120,157.5,144.0,135.0,333.0,370.0,382.5
121,157.5,144.0,135.0,333.0,370.0,276.25
122,157.5,144.0,135.0,333.0,370.0,238.0
123,157.5,144.0,135.0,333.0,370.0,199.75
124,157.5,144.0,135.0,333.0,370.0,199.75
125,157.5,144.0,135.0,333.0,370.0,238.0
126,157.5,144.0,135.0,333.0,370.0,276.25
127,157.5,144.0,135.0,333.0,370.0,276.25
128,157.5,144.0,135.0,333.0,370.0,314.5
129,157.5,144.0,135.0,333.0,370.0,352.75
130,157.5,144.0,135.0,333.0,370.0,352.75
131,157.5,144.0,135.0,333.0,370.0,352.75
132,157.5,144.0,135.0,333.0,370.0,382.5
133,157.5,144.0,135.0,405.0,370.0,382.5
134,157.5,144.0,135.0,414.0,370.0,429.25
135,157.5,144.0,135.0,414.0,370.0,429.25
136,157.5,144.0,135.0,414.0,377.2,467.5
137,157.5,144.0,135.0,414.0,561.7,505.75
138,157.5,144.0,135.0,454.5,635.5,544.0
139,157.5,144.0,135.0,576.0,672.4,544.0
140,157.5,144.0,135.0,616.5,672.4,582.25
141,157.5,144.0,135.0,616.5,672.4,582.25
142,157.5,144.0,135.0,616.5,635.5,544.0
143,157.5,144.0,135.0,535.5,524.8,467.5
144,157.5,144.0,135.0,495.0,451.0,429.25
145,157.5,144.0,135.0,405.0,414.09999999999997,382.5
146,157.5,144.0,135.0,373.5,370.0,314.5
147,157.5,144.0,135.0,373.5,370.0,314.5
148,157.5,144.0,135.0,373.5,370.0,352.75
149,157.5,144.0,135.0,373.5,370.0,352.75
150,157.5,144.0,135.0,373.5,370.0,352.75
151,157.5,144.0,135.0,373.5,370.0,352.75
152,157.5,144.0,135.0,373.5,370.0,382.5
153,157.5,144.0,135.0,373.5,370.0,382.5
154,157.5,144.0,135.0,405.0,370.0,382.5
155,157.5,144.0,135.0,414.0,370.0,382.5
156,157.5,144.0,135.0,414.0,370.0,429.25
157,157.5,144.0,135.0,414.0,370.0,429.25
158,157.5,144.0,135.0,414.0,370.0,429.25
159,157.5,144.0,135.0,414.0,377.2,429.25
160,157.5,144.0,135.0,414.0,377.2,582.25
161,157.5,144.0,135.0,414.0,377.2,658.75
162,157.5,144.0,135.0,495.0,451.0,658.75
163,157.5,144.0,135.0,576.0,561.7,697.0
164,157.5,144.0,135.0,616.5,561.7,697.0
165,157.5,144.0,135.0,616.5,561.7,697.0
166,157.5,144.0,135.0,535.5,561.7,697.0
167,157.5,144.0,135.0,454.5,561.7,658.75
168,157.5,144.0,135.0,414.0,487.9,582.25
169,157.5,144.0,135.0,414.0,414.09999999999997,505.75
170,157.5,144.0,135.0,405.0,377.2,382.5
171,157.5,144.0,135.0,405.0,370.0,314.5
172,157.5,144.0,135.0,405.0,370.0,314.5
173,157.5,144.0,135.0,405.0,370.0,314.5
174,157.5,144.0,135.0,405.0,370.0,314.5
175,157.5,144.0,135.0,405.0,370.0,314.5
176,157.5,144.0,135.0,405.0,377.2,314.5
177,157.5,144.0,135.0,405.0,377.2,314.5
178,157.5,144.0,135.0,405.0,377.2,314.5
179,157.5,144.0,135.0,405.0,377.2,314.5
180,157.5,144.0,135.0,405.0,377.2,352.75
181,157.5,144.0,135.0,405.0,377.2,352.75
182,157.5,144.0,135.0,405.0,377.2,382.5
183,157.5,144.0,135.0,405.0,377.2,382.5
184,157.5,144.0,135.0,405.0,377.2,382.5
185,157.5,144.0,135.0,414.0,377.2,544.0
186,157.5,144.0,135.0,414.0,377.2,620.5
187,157.5,144.0,135.0,414.0,377.2,658.75
188,157.5,144.0,135.0,414.0,414.09999999999997,658.75
189,157.5,144.0,135.0,414.0,414.09999999999997,658.75
190,157.5,144.0,135.0,414.0,370.0,620.5
191,157.5,144.0,135.0,333.0,303.4,544.0
192,157.5,144.0,135.0,252.0,266.5,382.5
193,157.5,144.0,135.0,211.5,229.6,238.0
194,157.5,144.0,135.0,171.0,192.7,161.5
195,157.5,144.0,135.0,171.0,192.7,123.25
196,157.5,144.0,135.0,171.0,192.7,123.25
197,157.5,144.0,135.0,171.0,192.7,123.25
198,157.5,144.0,135.0,171.0,192.7,123.25
199,157.5,144.0,135.0,171.0,192.7,123.25
200,157.5,144.0,135.0,171.0,192.7,123.25
201,157.5,144.0,135.0,171.0,192.7,123.25
202,157.5,144.0,135.0,171.0,192.7,123.25
203,157.5,144.0,135.0,171.0,192.7,123.25
204,157.5,144.0,135.0,171.0,192.7,199.75
205,157.5,144.0,135.0,171.0,192.7,238.0
206,157.5,144.0,135.0,171.0,192.7,314.5
207,157.5,144.0,135.0,171.0,370.0,314.5
208,157.5,144.0,135.0,171.0,377.2,352.75
209,157.5,144.0,135.0,171.0,377.2,382.5
210,157.5,144.0,135.0,171.0,377.2,505.75
211,157.5,144.0,135.0,292.5,451.0,544.0
212,157.5,144.0,135.0,414.0,487.9,544.0
213,157.5,144.0,135.0,414.0,487.9,544.0
214,157.5,144.0,135.0,405.0,451.0,505.75
215,157.5,144.0,135.0,405.0,370.0,467.5
216,157.5,144.0,135.0,373.5,266.5,467.5
217,157.5,144.0,135.0,333.0,192.7,429.25
218,157.5,144.0,135.0,333.0,118.9,382.5
219,157.5,144.0,135.0,333.0,118.9,382.5
220,157.5,144.0,135.0,333.0,118.9,382.5
221,157.5,144.0,135.0,333.0,118.9,382.5
222,157.5,144.0,135.0,333.0,118.9,382.5
223,157.5,144.0,135.0,333.0,118.9,391.0
224,157.5,144.0,135.0,333.0,155.8,467.5
225,157.5,144.0,135.0,333.0,370.0,544.0
226,157.5,144.0,135.0,333.0,377.2,544.0
227,157.5,144.0,135.0,333.0,377.2,582.25
228,157.5,144.0,135.0,333.0,377.2,582.25
229,157.5,144.0,135.0,333.0,377.2,582.25
230,157.5,144.0,135.0,333.0,377.2,582.25
231,157.5,144.0,135.0,333.0,377.2,620.5
232,157.5,144.0,135.0,333.0,377.2,658.75
233,157.5,144.0,135.0,333.0,377.2,658.75
234,157.5,144.0,135.0,405.0,377.2,735.25
235,157.5,144.0,135.0,414.0,377.2,735.25
236,157.5,144.0,135.0,454.5,451.0,735.25
237,157.5,144.0,135.0,454.5,451.0,697.0
238,157.5,144.0,135.0,454.5,451.0,658.75
239,157.5,144.0,135.0,454.5,370.0,582.25
240,157.5,144.0,135.0,454.5,266.5,467.5
241,157.5,144.0,135.0,405.0,192.7,382.5
242,157.5,144.0,135.0,405.0,118.9,382.5
243,157.5,144.0,135.0,405.0,118.9,382.5
244,157.5,144.0,135.0,405.0,118.9,382.5
245,157.5,144.0,135.0,405.0,118.9,382.5
246,157.5,144.0,135.0,405.0,118.9,382.5
247,157.5,144.0,135.0,414.0,118.9,382.5
248,157.5,144.0,135.0,414.0,118.9,382.5
249,157.5,144.0,135.0,414.0,118.9,382.5
250,157.5,144.0,135.0,414.0,118.9,382.5
251,157.5,144.0,135.0,414.0,118.9,382.5
252,157.5,144.0,135.0,414.0,118.9,382.5
253,157.5,144.0,135.0,414.0,118.9,382.5
254,157.5,144.0,135.0,414.0,118.9,382.5
255,157.5,144.0,135.0,414.0,340.3,382.5
256,157.5,144.0,135.0,414.0,370.0,382.5
257,157.5,144.0,135.0,414.0,370.0,391.0
258,157.5,144.0,135.0,414.0,414.09999999999997,467.5
259,157.5,144.0,135.0,414.0,524.8,505.75
260,157.5,144.0,135.0,495.0,524.8,505.75
261,157.5,144.0,135.0,535.5,524.8,505.75
262,157.5,144.0,135.0,535.5,451.0,429.25
263,157.5,144.0,135.0,495.0,370.0,382.5
264,157.5,144.0,135.0,405.0,266.5,276.25
265,157.5,144.0,135.0,405.0,192.7,161.5
266,157.5,144.0,135.0,405.0,192.7,123.25
267,157.5,144.0,135.0,405.0,192.7,85.0
268,157.5,144.0,135.0,405.0,192.7,85.0
269,157.5,144.0,135.0,405.0,303.4,85.0
270,157.5,144.0,135.0,405.0,370.0,85.0
271,157.5,144.0,135.0,405.0,377.2,85.0
272,157.5,144.0,135.0,405.0,377.2,85.0
273,157.5,144.0,135.0,405.0,377.2,161.5
274,157.5,144.0,135.0,405.0,377.2,238.0
275,157.5,144.0,135.0,405.0,377.2,276.25
276,157.5,144.0,135.0,405.0,377.2,276.25
277,157.5,144.0,135.0,405.0,377.2,314.5
278,157.5,144.0,135.0,405.0,377.2,352.75
279,157.5,144.0,135.0,405.0,377.2,382.5
280,157.5,144.0,135.0,405.0,377.2,382.5
281,157.5,144.0,135.0,405.0,451.0,544.0
282,157.5,144.0,135.0,454.5,561.7,697.0
283,157.5,144.0,135.0,495.0,635.5,735.25
284,157.5,144.0,135.0,535.5,635.5,735.25
285,157.5,144.0,135.0,535.5,635.5,697.0
286,157.5,144.0,135.0,535.5,598.6,620.5
287,157.5,144.0,135.0,454.5,524.8,544.0
288,157.5,144.0,135.0,405.0,414.09999999999997,467.5
289,157.5,144.0,135.0,373.5,370.0,382.5
290,157.5,144.0,135.0,373.5,340.3,352.75
291,157.5,144.0,135.0,373.5,340.3,352.75
292,157.5,144.0,135.0,373.5,340.3,352.75
293,157.5,144.0,135.0,373.5,340.3,352.75
294,157.5,144.0,135.0,373.5,340.3,352.75
295,157.5,144.0,135.0,373.5,340.3,352.75
296,157.5,144.0,135.0,373.5,340.3,352.75
297,157.5,144.0,135.0,373.5,340.3,391.0
298,157.5,144.0,135.0,373.5,340.3,467.5
299,157.5,144.0,135.0,373.5,340.3,505.75
300,157.5,144.0,135.0,373.5,340.3,544.0
301,157.5,144.0,135.0,373.5,340.3,620.5
302,157.5,144.0,135.0,373.5,340.3,620.5
303,157.5,144.0,135.0,373.5,340.3,658.75
304,157.5,144.0,135.0,373.5,370.0,658.75
305,157.5,144.0,135.0,373.5,377.2,658.75
306,157.5,144.0,135.0,373.5,377.2,735.25
307,157.5,144.0,135.0,373.5,377.2,735.25
308,157.5,144.0,135.0,405.0,414.09999999999997,735.25
309,157.5,144.0,135.0,414.0,414.09999999999997,735.25
310,157.5,144.0,135.0,414.0,370.0,658.75
311,157.5,144.0,135.0,405.0,266.5,505.75
312,157.5,144.0,135.0,333.0,155.8,382.5
313,157.5,144.0,135.0,333.0,82.0,314.5
314,157.5,144.0,135.0,333.0,82.0,276.25
315,157.5,144.0,135.0,333.0,82.0,276.25
316,157.5,144.0,135.0,333.0,82.0,276.25
317,157.5,144.0,135.0,333.0,82.0,276.25
318,157.5,144.0,135.0,333.0,155.8,276.25
319,157.5,144.0,135.0,333.0,370.0,276.25
320,157.5,144.0,135.0,333.0,370.0,276.25
321,157.5,144.0,135.0,333.0,377.2,352.75
322,157.5,144.0,135.0,333.0,377.2,382.5
323,157.5,144.0,135.0,333.0,377.2,382.5
324,157.5,144.0,135.0,333.0,377.2,382.5
325,157.5,144.0,135.0,333.0,377.2,382.5
326,157.5,144.0,135.0,333.0,414.09999999999997,382.5
327,157.5,144.0,135.0,333.0,451.0,391.0
328,157.5,144.0,135.0,333.0,451.0,467.5
329,157.5,144.0,135.0,333.0,561.7,467.5
330,157.5,144.0,135.0,333.0,635.5,505.75
331,157.5,144.0,135.0,333.0,709.3,505.75
332,157.5,144.0,135.0,333.0,746.1999999999999,505.75
333,157.5,144.0,135.0,333.0,746.1999999999999,505.75
334,157.5,144.0,135.0,333.0,709.3,467.5
335,157.5,144.0,135.0,252.0,635.5,382.5
336,157.5,144.0,135.0,211.5,524.8,276.25
337,157.5,144.0,135.0,130.5,414.09999999999997,199.75
338,157.5,144.0,135.0,130.5,370.0,161.5
339,157.5,144.0,135.0,130.5,340.3,123.25
340,157.5,144.0,135.0,130.5,340.3,123.25
341,157.5,144.0,135.0,130.5,370.0,123.25
342,157.5,144.0,135.0,130.5,377.2,123.25
343,157.5,144.0,135.0,130.5,414.09999999999997,123.25
344,157.5,144.0,135.0,171.0,451.0,123.25
345,157.5,144.0,135.0,171.0,487.9,123.25
346,157.5,144.0,135.0,211.5,487.9,123.25
347,157.5,144.0,135.0,211.5,487.9,123.25
348,157.5,144.0,135.0,252.0,487.9,161.5
349,157.5,144.0,135.0,292.5,487.9,199.75
350,157.5,144.0,135.0,292.5,487.9,199.75
351,157.5,144.0,135.0,333.0,524.8,199.75
352,157.5,144.0,135.0,373.5,524.8,276.25
353,157.5,144.0,135.0,373.5,598.6,276.25
354,157.5,144.0,135.0,405.0,709.3,276.25
355,157.5,144.0,135.0,454.5,783.1,314.5
356,157.5,144.0,135.0,454.5,783.1,352.75
357,157.5,144.0,135.0,454.5,746.1999999999999,382.5
358,157.5,144.0,135.0,454.5,709.3,391.0
359,157.5,144.0,135.0,405.0,598.6,382.5
360,157.5,144.0,135.0,373.5,524.8,382.5
361,157.5,144.0,135.0,373.5,377.2,382.5
362,157.5,144.0,135.0,373.5,370.0,352.75
363,157.5,144.0,135.0,373.5,370.0,352.75
364,157.5,144.0,135.0,373.5,370.0,352.75
365,157.5,144.0,135.0,373.5,370.0,352.75
366,157.5,144.0,135.0,373.5,370.0,352.75
367,157.5,144.0,135.0,373.5,370.0,352.75
368,157.5,144.0,135.0,373.5,370.0,352.75
369,157.5,144.0,135.0,373.5,370.0,352.75
370,157.5,144.0,135.0,373.5,370.0,352.75
371,157.5,144.0,135.0,373.5,370.0,352.75
372,157.5,144.0,135.0,373.5,414.09999999999997,352.75
373,157.5,144.0,135.0,373.5,414.09999999999997,352.75
374,157.5,144.0,135.0,373.5,451.0,352.75
375,157.5,144.0,135.0,373.5,487.9,352.75
376,157.5,144.0,135.0,373.5,524.8,352.75
377,157.5,144.0,135.0,373.5,561.7,382.5
378,157.5,144.0,135.0,373.5,561.7,382.5
379,157.5,144.0,135.0,373.5,561.7,382.5
380,157.5,144.0,135.0,373.5,561.7,382.5
381,157.5,144.0,135.0,373.5,561.7,391.0
382,157.5,144.0,135.0,414.0,524.8,382.5
383,157.5,144.0,135.0,414.0,487.9,382.5
384,157.5,144.0,135.0,405.0,370.0,314.5
385,157.5,144.0,135.0,405.0,266.5,276.25
386,157.5,144.0,135.0,405.0,229.6,276.25
387,157.5,144.0,135.0,405.0,229.6,276.25
388,157.5,144.0,135.0,405.0,229.6,276.25
389,157.5,144.0,135.0,405.0,229.6,276.25
390,157.5,144.0,135.0,405.0,229.6,276.25
391,157.5,144.0,135.0,405.0,266.5,276.25
392,157.5,144.0,135.0,405.0,266.5,276.25
393,157.5,144.0,135.0,405.0,266.5,276.25
394,157.5,144.0,135.0,405.0,266.5,276.25
395,157.5,144.0,135.0,405.0,266.5,276.25
396,157.5,144.0,135.0,405.0,303.4,352.75
397,157.5,144.0,135.0,405.0,340.3,382.5
398,157.5,144.0,135.0,405.0,340.3,429.25
399,157.5,144.0,135.0,405.0,340.3,505.75
400,157.5,144.0,135.0,405.0,370.0,735.25
401,157.5,144.0,135.0,414.0,370.0,850.0
402,157.5,144.0,135.0,414.0,370.0,850.0
403,157.5,144.0,135.0,454.5,414.09999999999997,850.0
404,157.5,144.0,135.0,495.0,451.0,850.0
405,157.5,144.0,135.0,495.0,451.0,773.5
406,157.5,144.0,135.0,495.0,451.0,697.0
407,157.5,144.0,135.0,454.5,370.0,620.5
408,157.5,144.0,135.0,405.0,303.4,544.0
409,157.5,144.0,135.0,373.5,266.5,467.5
410,157.5,144.0,135.0,333.0,192.7,382.5
411,157.5,144.0,135.0,333.0,192.7,382.5
412,157.5,144.0,135.0,333.0,192.7,382.5
413,157.5,144.0,135.0,333.0,192.7,382.5
414,157.5,144.0,135.0,333.0,192.7,382.5
415,157.5,144.0,135.0,333.0,303.4,382.5
416,157.5,144.0,135.0,333.0,340.3,382.5
417,157.5,144.0,135.0,333.0,370.0,382.5
418,157.5,144.0,135.0,333.0,370.0,382.5
419,157.5,144.0,135.0,333.0,370.0,382.5
420,157.5,144.0,135.0,333.0,370.0,382.5
421,157.5,144.0,135.0,333.0,370.0,382.5
422,157.5,144.0,135.0,333.0,370.0,382.5
423,157.5,144.0,135.0,333.0,414.09999999999997,382.5
424,157.5,144.0,135.0,373.5,414.09999999999997,382.5
425,157.5,144.0,135.0,373.5,487.9,382.5
426,157.5,144.0,135.0,405.0,598.6,382.5
427,157.5,144.0,135.0,405.0,598.6,382.5
428,157.5,144.0,135.0,405.0,598.6,391.0
429,157.5,144.0,135.0,405.0,561.7,429.25
430,157.5,144.0,135.0,414.0,487.9,382.5
431,157.5,144.0,135.0,414.0,451.0,314.5
432,157.5,144.0,135.0,414.0,414.09999999999997,199.75
433,157.5,144.0,135.0,405.0,377.2,161.5
434,157.5,144.0,135.0,405.0,370.0,123.25
435,157.5,144.0,135.0,405.0,370.0,123.25
436,157.5,144.0,135.0,405.0,370.0,123.25
437,157.5,144.0,135.0,405.0,370.0,123.25
438,157.5,144.0,135.0,405.0,370.0,123.25
439,157.5,144.0,135.0,405.0,370.0,123.25
440,157.5,144.0,135.0,405.0,370.0,123.25
441,157.5,144.0,135.0,405.0,377.2,123.25
442,157.5,144.0,135.0,405.0,377.2,123.25
443,157.5,144.0,135.0,405.0,414.09999999999997,123.25
444,157.5,144.0,135.0,405.0,414.09999999999997,199.75
445,157.5,144.0,135.0,405.0,414.09999999999997,276.25
446,157.5,144.0,135.0,405.0,414.09999999999997,467.5
447,157.5,144.0,135.0,405.0,451.0,467.5
448,157.5,144.0,135.0,405.0,451.0,582.25
449,157.5,144.0,135.0,405.0,451.0,582.25
450,157.5,144.0,135.0,405.0,524.8,620.5
451,157.5,144.0,135.0,405.0,561.7,697.0
452,157.5,144.0,135.0,414.0,561.7,697.0
453,157.5,144.0,135.0,414.0,561.7,697.0
454,157.5,144.0,135.0,405.0,561.7,658.75
455,157.5,144.0,135.0,405.0,524.8,582.25
456,157.5,144.0,135.0,405.0,487.9,505.75
457,157.5,144.0,135.0,373.5,370.0,429.25
458,157.5,144.0,135.0,333.0,303.4,391.0
459,157.5,144.0,135.0,333.0,303.4,382.5
460,157.5,144.0,135.0,333.0,303.4,382.5
461,157.5,144.0,135.0,333.0,303.4,382.5
462,157.5,144.0,135.0,333.0,303.4,382.5
463,157.5,144.0,135.0,333.0,303.4,382.5
464,157.5,144.0,135.0,333.0,303.4,382.5
465,157.5,144.0,135.0,333.0,303.4,382.5
466,157.5,144.0,135.0,333.0,303.4,382.5
467,157.5,144.0,135.0,333.0,303.4,382.5
468,157.5,144.0,135.0,333.0,303.4,382.5
469,157.5,144.0,135.0,333.0,303.4,382.5
470,157.5,144.0,135.0,333.0,303.4,382.5
471,157.5,144.0,135.0,333.0,303.4,382.5
472,157.5,144.0,135.0,333.0,340.3,382.5
473,157.5,144.0,135.0,333.0,370.0,382.5
474,157.5,144.0,135.0,333.0,370.0,429.25
475,157.5,144.0,135.0,373.5,370.0,544.0
476,157.5,144.0,135.0,405.0,370.0,582.25
477,157.5,144.0,135.0,405.0,370.0,620.5
478,157.5,144.0,135.0,333.0,340.3,582.25
479,157.5,144.0,135.0,292.5,266.5,467.5
480,157.5,144.0,135.0,292.5,229.6,429.25
481,157.5,144.0,135.0,292.5,192.7,391.0
482,157.5,144.0,135.0,292.5,192.7,391.0
483,157.5,144.0,135.0,292.5,155.8,382.5
484,157.5,144.0,135.0,292.5,155.8,382.5
485,157.5,144.0,135.0,333.0,155.8,382.5
486,157.5,144.0,135.0,333.0,192.7,382.5
487,157.5,144.0,135.0,333.0,192.7,382.5
488,157.5,144.0,135.0,333.0,229.6,382.5
489,157.5,144.0,135.0,333.0,266.5,382.5
490,157.5,144.0,135.0,333.0,303.4,382.5
491,157.5,144.0,135.0,333.0,340.3,382.5
492,157.5,144.0,135.0,333.0,340.3,382.5
493,157.5,144.0,135.0,333.0,370.0,382.5
494,157.5,144.0,135.0,333.0,414.09999999999997,382.5
495,157.5,144.0,135.0,333.0,451.0,382.5
496,157.5,144.0,135.0,333.0,451.0,382.5
497,157.5,144.0,135.0,373.5,487.9,382.5
498,157.5,144.0,135.0,405.0,487.9,382.5
499,157.5,144.0,135.0,454.5,524.8,382.5
500,157.5,144.0,135.0,454.5,524.8,382.5
501,157.5,144.0,135.0,454.5,524.8,391.0
502,157.5,144.0,135.0,405.0,487.9,382.5
503,157.5,144.0,135.0,414.0,370.0,352.75
504,157.5,144.0,135.0,405.0,266.5,314.5
505,157.5,144.0,135.0,405.0,229.6,314.5
506,157.5,144.0,135.0,405.0,229.6,314.5
507,157.5,144.0,135.0,405.0,229.6,314.5
508,157.5,144.0,135.0,405.0,229.6,314.5
509,157.5,144.0,135.0,405.0,229.6,314.5
510,157.5,144.0,135.0,405.0,266.5,314.5
511,157.5,144.0,135.0,405.0,303.4,314.5
512,157.5,144.0,135.0,405.0,340.3,314.5
513,157.5,144.0,135.0,405.0,370.0,314.5
514,157.5,144.0,135.0,405.0,414.09999999999997,314.5
515,157.5,144.0,135.0,405.0,414.09999999999997,314.5
516,157.5,144.0,135.0,405.0,451.0,314.5
517,157.5,144.0,135.0,405.0,451.0,314.5
518,157.5,144.0,135.0,405.0,451.0,352.75
519,157.5,144.0,135.0,405.0,451.0,382.5
520,157.5,144.0,135.0,405.0,487.9,382.5
521,157.5,144.0,135.0,405.0,487.9,382.5
522,157.5,144.0,135.0,405.0,487.9,382.5
523,157.5,144.0,135.0,405.0,487.9,382.5
524,157.5,144.0,135.0,414.0,487.9,382.5
525,157.5,144.0,135.0,414.0,487.9,391.0
526,157.5,144.0,135.0,405.0,451.0,382.5
527,157.5,144.0,135.0,333.0,370.0,314.5
528,157.5,144.0,135.0,333.0,266.5,276.25
