Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
103,157.5,60.8,57.0,171.0,118.9,429.25
104,66.5,144.0,135.0,414.0,340.3,161.5
105,157.5,60.8,57.0,171.0,561.7,391.0
106,66.5,144.0,135.0,414.0,340.3,123.25
107,157.5,60.8,57.0,657.0,118.9,352.75
108,66.5,144.0,135.0,405.0,340.3,85.0
109,157.5,60.8,57.0,130.5,561.7,314.5
110,66.5,144.0,135.0,373.5,370.0,123.25
111,157.5,60.8,57.0,616.5,155.8,352.75
112,66.5,144.0,135.0,859.5,377.2,582.25
113,157.5,60.8,43.5,616.5,598.6,735.25
114,50.75,144.0,111.0,778.5,746.1999999999999,811.75
115,129.5,60.8,30.0,900.0,783.1,850.0
116,208.25,144.0,97.5,859.5,746.1999999999999,850.0
117,287.0,219.20000000000002,165.0,778.5,672.4,811.75
118,350.0,291.2,232.5,576.0,524.8,735.25
119,255.5,219.20000000000002,300.0,405.0,414.09999999999997,620.5
120,157.5,132.8,219.0,252.0,266.5,505.75
121,66.5,60.8,135.0,130.5,118.9,352.75
122,157.5,144.0,57.0,90.0,82.0,238.0
123,66.5,60.8,135.0,90.0,82.0,123.25
124,157.5,144.0,57.0,130.5,118.9,85.0
125,66.5,60.8,135.0,211.5,82.0,123.25
126,157.5,144.0,57.0,373.5,192.7,238.0
127,66.5,60.8,135.0,130.5,377.2,391.0
128,157.5,144.0,57.0,373.5,598.6,123.25
129,66.5,60.8,135.0,171.0,377.2,352.75
130,157.5,144.0,57.0,414.0,598.6,85.0
131,66.5,60.8,135.0,657.0,370.0,314.5
132,157.5,144.0,57.0,405.0,118.9,544.0
133,66.5,60.8,135.0,130.5,340.3,276.25
134,157.5,144.0,57.0,373.5,118.9,85.0
135,50.75,60.8,135.0,130.5,340.3,314.5
136,129.5,144.0,57.0,373.5,561.7,544.0
137,35.0,60.8,135.0,616.5,746.1999999999999,697.0
138,113.75,144.0,43.5,778.5,820.0,811.75
139,192.5,60.8,111.0,859.5,783.1,850.0
140,98.0,144.0,178.5,900.0,783.1,850.0
141,176.75,60.8,246.0,819.0,746.1999999999999,773.5
142,255.5,144.0,165.0,778.5,635.5,658.75
143,157.5,60.8,219.0,657.0,487.9,544.0
144,66.5,144.0,138.0,576.0,340.3,382.5
145,157.5,60.8,57.0,454.5,229.6,276.25
146,66.5,144.0,135.0,405.0,118.9,161.5
147,157.5,60.8,57.0,414.0,82.0,85.0
148,66.5,144.0,135.0,171.0,82.0,85.0
149,157.5,60.8,57.0,252.0,118.9,123.25
150,66.5,144.0,135.0,405.0,229.6,238.0
151,157.5,60.8,57.0,130.5,414.09999999999997,429.25
152,66.5,144.0,135.0,373.5,192.7,161.5
153,157.5,60.8,57.0,130.5,414.09999999999997,391.0
154,66.5,144.0,135.0,373.5,192.7,123.25
155,157.5,60.8,57.0,130.5,414.09999999999997,352.75
156,66.5,144.0,135.0,373.5,192.7,85.0
157,157.5,60.8,57.0,130.5,414.09999999999997,314.5
158,66.5,144.0,135.0,373.5,192.7,544.0
159,157.5,60.8,57.0,616.5,414.09999999999997,276.25
160,66.5,144.0,135.0,859.5,635.5,505.75
161,157.5,46.4,57.0,616.5,820.0,658.75
162,50.75,118.4,135.0,778.5,746.1999999999999,773.5
163,129.5,32.0,43.5,859.5,820.0,850.0
164,208.25,104.0,111.0,900.0,783.1,811.75
165,287.0,176.0,178.5,819.0,746.1999999999999,773.5
166,192.5,248.0,246.0,657.0,672.4,697.0
167,98.0,161.6,300.0,535.5,598.6,582.25
168,176.75,233.6,219.0,405.0,487.9,467.5
169,82.25,144.0,135.0,292.5,370.0,314.5
170,161.0,60.8,57.0,130.5,266.5,161.5
171,66.5,144.0,135.0,90.0,192.7,85.0
172,157.5,60.8,57.0,171.0,155.8,85.0
173,66.5,144.0,135.0,252.0,229.6,161.5
174,157.5,60.8,57.0,373.5,370.0,238.0
175,66.5,144.0,135.0,130.5,118.9,391.0
176,157.5,60.8,57.0,373.5,340.3,123.25
177,66.5,144.0,135.0,130.5,561.7,352.75
178,157.5,60.8,57.0,373.5,370.0,85.0
179,66.5,144.0,135.0,616.5,118.9,314.5
180,157.5,60.8,57.0,405.0,340.3,544.0
181,66.5,144.0,135.0,130.5,118.9,276.25
182,157.5,60.8,57.0,373.5,340.3,505.75
183,66.5,144.0,135.0,616.5,561.7,276.25
184,157.5,46.4,57.0,859.5,783.1,505.75
185,66.5,118.4,135.0,616.5,635.5,697.0
186,157.5,32.0,57.0,778.5,746.1999999999999,811.75
187,66.5,104.0,135.0,900.0,820.0,850.0
188,157.5,176.0,57.0,819.0,820.0,811.75
189,66.5,248.0,135.0,778.5,709.3,773.5
190,157.5,320.0,57.0,697.5,598.6,697.0
191,239.75,233.6,135.0,535.5,451.0,582.25
192,157.5,147.2,205.5,333.0,340.3,382.5
193,66.5,60.8,124.5,171.0,229.6,238.0
194,157.5,144.0,57.0,90.0,118.9,123.25
195,66.5,60.8,135.0,90.0,82.0,85.0
196,157.5,144.0,57.0,130.5,118.9,85.0
197,66.5,60.8,135.0,211.5,192.7,123.25
198,157.5,144.0,57.0,373.5,82.0,276.25
199,66.5,60.8,135.0,130.5,303.4,467.5
200,157.5,144.0,57.0,373.5,82.0,199.75
201,66.5,60.8,135.0,616.5,303.4,429.25
202,157.5,144.0,57.0,373.5,82.0,161.5
203,66.5,60.8,135.0,130.5,303.4,391.0
204,157.5,144.0,57.0,373.5,82.0,123.25
205,66.5,60.8,135.0,616.5,303.4,352.75
206,157.5,144.0,57.0,373.5,451.0,85.0
207,66.5,60.8,135.0,616.5,672.4,314.5
208,157.5,144.0,43.5,859.5,451.0,544.0
209,66.5,60.8,111.0,616.5,635.5,697.0
210,157.5,144.0,30.0,738.0,783.1,811.75
211,66.5,46.4,97.5,819.0,820.0,850.0
212,157.5,118.4,165.0,900.0,820.0,811.75
213,66.5,190.4,232.5,819.0,783.1,811.75
214,157.5,262.4,300.0,738.0,672.4,697.0
215,50.75,320.0,219.0,495.0,524.8,544.0
216,129.5,233.6,138.0,373.5,340.3,429.25
217,66.5,144.0,57.0,252.0,192.7,314.5
218,157.5,60.8,135.0,171.0,82.0,199.75
219,66.5,144.0,57.0,130.5,82.0,85.0
220,157.5,60.8,135.0,171.0,82.0,85.0
221,66.5,144.0,57.0,252.0,192.7,123.25
222,157.5,60.8,135.0,373.5,82.0,199.75
223,66.5,144.0,57.0,130.5,303.4,352.75
224,157.5,60.8,135.0,373.5,524.8,85.0
225,66.5,144.0,57.0,616.5,303.4,314.5
226,157.5,60.8,135.0,859.5,524.8,544.0
227,66.5,144.0,57.0,616.5,303.4,276.25
228,157.5,60.8,135.0,373.5,82.0,505.75
229,66.5,144.0,57.0,616.5,303.4,238.0
230,157.5,60.8,135.0,859.5,82.0,467.5
231,66.5,144.0,57.0,616.5,266.5,199.75
232,157.5,60.8,135.0,859.5,487.9,429.25
233,66.5,144.0,43.5,657.0,709.3,620.5
234,157.5,60.8,111.0,778.5,820.0,773.5
235,66.5,144.0,178.5,859.5,783.1,850.0
236,157.5,60.8,97.5,900.0,820.0,850.0
237,66.5,144.0,165.0,738.0,746.1999999999999,735.25
238,157.5,60.8,232.5,616.5,672.4,658.75
239,50.75,144.0,151.5,495.0,524.8,544.0
240,129.5,60.8,70.5,373.5,377.2,382.5
241,66.5,144.0,138.0,252.0,266.5,238.0
242,157.5,60.8,57.0,130.5,155.8,123.25
243,66.5,144.0,135.0,90.0,82.0,85.0
244,157.5,60.8,57.0,90.0,118.9,85.0
245,66.5,144.0,135.0,130.5,192.7,123.25
246,157.5,60.8,57.0,252.0,340.3,199.75
247,66.5,144.0,135.0,454.5,561.7,391.0
248,157.5,60.8,57.0,697.5,370.0,123.25
249,66.5,144.0,135.0,454.5,118.9,352.75
250,157.5,60.8,57.0,697.5,340.3,582.25
251,66.5,144.0,135.0,454.5,118.9,352.75
252,157.5,60.8,57.0,211.5,340.3,582.25
253,66.5,144.0,135.0,454.5,118.9,352.75
254,157.5,60.8,57.0,697.5,340.3,85.0
255,66.5,144.0,135.0,454.5,561.7,314.5
256,157.5,46.4,43.5,697.5,783.1,544.0
257,66.5,118.4,111.0,900.0,598.6,697.0
258,157.5,32.0,30.0,697.5,709.3,811.75
259,50.75,104.0,97.5,778.5,783.1,850.0
260,129.5,176.0,165.0,819.0,746.1999999999999,850.0
261,208.25,248.0,232.5,778.5,709.3,773.5
262,287.0,320.0,300.0,697.5,598.6,658.75
263,192.5,233.6,219.0,576.0,451.0,544.0
264,255.5,144.0,135.0,373.5,303.4,429.25
265,157.5,60.8,57.0,292.5,192.7,276.25
266,66.5,144.0,135.0,171.0,118.9,161.5
267,157.5,60.8,57.0,90.0,82.0,85.0
268,66.5,144.0,135.0,90.0,155.8,85.0
269,157.5,60.8,57.0,171.0,229.6,161.5
270,66.5,144.0,135.0,333.0,377.2,276.25
271,157.5,60.8,57.0,90.0,155.8,429.25
272,66.5,144.0,135.0,333.0,377.2,161.5
273,157.5,60.8,57.0,211.5,598.6,391.0
274,66.5,144.0,135.0,454.5,370.0,123.25
275,157.5,60.8,57.0,211.5,118.9,352.75
276,66.5,144.0,135.0,454.5,340.3,85.0
277,157.5,60.8,57.0,211.5,118.9,314.5
278,66.5,144.0,135.0,454.5,340.3,544.0
279,157.5,60.8,57.0,211.5,561.7,276.25
280,66.5,144.0,135.0,454.5,783.1,505.75
281,157.5,60.8,57.0,697.5,635.5,658.75
282,66.5,144.0,135.0,859.5,746.1999999999999,811.75
283,157.5,60.8,43.5,900.0,820.0,850.0
284,66.5,144.0,111.0,900.0,820.0,850.0
285,157.5,60.8,178.5,859.5,783.1,773.5
286,66.5,144.0,232.5,738.0,709.3,697.0
287,157.5,60.8,300.0,576.0,561.7,582.25
288,66.5,144.0,219.0,414.0,414.09999999999997,429.25
289,157.5,60.8,135.0,292.5,303.4,276.25
290,66.5,144.0,57.0,171.0,192.7,161.5
291,157.5,60.8,135.0,90.0,118.9,85.0
292,66.5,144.0,57.0,130.5,82.0,85.0
293,157.5,60.8,135.0,171.0,155.8,161.5
294,66.5,144.0,57.0,333.0,303.4,276.25
295,157.5,60.8,135.0,171.0,82.0,467.5
296,66.5,144.0,57.0,405.0,303.4,697.0
297,157.5,60.8,135.0,130.5,82.0,429.25
298,66.5,144.0,57.0,373.5,303.4,161.5
299,157.5,60.8,135.0,616.5,82.0,391.0
300,66.5,144.0,57.0,373.5,303.4,123.25
301,157.5,60.8,135.0,616.5,524.8,352.75
302,66.5,144.0,57.0,373.5,746.1999999999999,582.25
303,157.5,60.8,135.0,616.5,524.8,811.75
304,50.75,144.0,43.5,859.5,746.1999999999999,544.0
305,129.5,60.8,111.0,616.5,635.5,697.0
306,35.0,144.0,178.5,778.5,746.1999999999999,850.0
307,113.75,60.8,97.5,900.0,820.0,811.75
308,192.5,144.0,165.0,778.5,820.0,850.0
309,271.25,60.8,232.5,738.0,746.1999999999999,773.5
310,350.0,144.0,300.0,697.5,635.5,658.75
311,255.5,60.8,219.0,535.5,487.9,505.75
312,157.5,144.0,135.0,405.0,340.3,352.75
313,66.5,60.8,57.0,333.0,192.7,238.0
314,157.5,144.0,135.0,292.5,118.9,161.5
315,66.5,60.8,57.0,130.5,82.0,85.0
316,157.5,144.0,135.0,171.0,82.0,85.0
317,66.5,60.8,57.0,252.0,155.8,123.25
318,157.5,144.0,135.0,405.0,82.0,238.0
319,66.5,60.8,57.0,130.5,266.5,429.25
320,157.5,144.0,135.0,373.5,487.9,161.5
321,66.5,60.8,57.0,616.5,266.5,391.0
322,157.5,144.0,135.0,414.0,487.9,123.25
323,66.5,60.8,57.0,657.0,266.5,352.75
324,157.5,144.0,135.0,405.0,487.9,85.0
325,66.5,60.8,57.0,171.0,266.5,314.5
326,157.5,144.0,135.0,414.0,487.9,544.0
327,66.5,60.8,57.0,657.0,266.5,276.25
328,157.5,144.0,135.0,900.0,487.9,505.75
329,50.75,60.8,57.0,657.0,672.4,697.0
330,129.5,144.0,135.0,778.5,746.1999999999999,811.75
331,35.0,60.8,43.5,859.5,820.0,850.0
332,113.75,144.0,111.0,738.0,820.0,850.0
333,192.5,60.8,178.5,738.0,783.1,811.75
334,271.25,144.0,246.0,697.5,672.4,735.25
335,350.0,60.8,300.0,616.5,561.7,582.25
336,255.5,144.0,219.0,495.0,414.09999999999997,429.25
337,157.5,60.8,135.0,405.0,266.5,276.25
338,66.5,144.0,57.0,414.0,155.8,161.5
339,157.5,60.8,135.0,211.5,82.0,85.0
340,66.5,144.0,57.0,90.0,82.0,85.0
341,157.5,60.8,135.0,130.5,155.8,123.25
342,66.5,144.0,57.0,252.0,266.5,238.0
343,157.5,60.8,135.0,90.0,451.0,391.0
344,66.5,144.0,57.0,333.0,229.6,123.25
345,157.5,60.8,135.0,90.0,414.09999999999997,352.75
346,66.5,144.0,57.0,333.0,192.7,85.0
347,157.5,60.8,135.0,576.0,414.09999999999997,314.5
348,66.5,144.0,57.0,333.0,635.5,544.0
349,157.5,60.8,135.0,90.0,414.09999999999997,276.25
350,66.5,144.0,57.0,333.0,192.7,505.75
351,157.5,60.8,135.0,576.0,414.09999999999997,238.0
352,50.75,144.0,57.0,819.0,635.5,467.5
353,129.5,60.8,135.0,616.5,820.0,658.75
354,208.25,144.0,57.0,778.5,746.1999999999999,773.5
355,287.0,60.8,135.0,859.5,820.0,811.75
356,192.5,144.0,57.0,900.0,783.1,850.0
357,271.25,60.8,135.0,859.5,709.3,773.5
358,350.0,144.0,57.0,657.0,598.6,697.0
359,255.5,60.8,135.0,535.5,451.0,505.75
360,161.0,144.0,43.5,333.0,340.3,382.5
361,66.5,60.8,111.0,252.0,155.8,238.0
362,157.5,144.0,57.0,171.0,82.0,161.5
363,66.5,60.8,135.0,90.0,82.0,123.25
364,157.5,144.0,57.0,90.0,82.0,85.0
365,66.5,60.8,135.0,171.0,82.0,123.25
366,157.5,144.0,57.0,333.0,192.7,238.0
367,66.5,60.8,135.0,576.0,377.2,429.25
368,157.5,144.0,57.0,333.0,598.6,161.5
369,66.5,60.8,135.0,90.0,370.0,391.0
370,157.5,144.0,57.0,333.0,155.8,123.25
371,66.5,60.8,135.0,576.0,377.2,352.75
372,157.5,144.0,57.0,333.0,598.6,85.0
373,66.5,60.8,135.0,90.0,370.0,314.5
374,157.5,144.0,57.0,333.0,118.9,544.0
375,66.5,60.8,135.0,576.0,340.3,276.25
376,157.5,144.0,57.0,819.0,487.9,505.75
377,66.5,46.4,135.0,576.0,672.4,697.0
378,157.5,118.4,57.0,738.0,783.1,811.75
379,66.5,32.0,135.0,859.5,820.0,850.0
380,157.5,104.0,57.0,900.0,783.1,811.75
381,66.5,176.0,135.0,738.0,709.3,811.75
382,157.5,248.0,205.5,616.5,635.5,735.25
383,239.75,320.0,138.0,535.5,524.8,620.5
384,145.25,233.6,57.0,373.5,377.2,467.5
385,66.5,144.0,135.0,171.0,266.5,314.5
386,157.5,60.8,57.0,130.5,118.9,199.75
387,66.5,144.0,135.0,90.0,82.0,123.25
388,157.5,60.8,57.0,90.0,82.0,85.0
389,66.5,144.0,135.0,171.0,155.8,85.0
390,157.5,60.8,57.0,292.5,303.4,199.75
391,66.5,144.0,135.0,90.0,118.9,391.0
392,157.5,60.8,57.0,333.0,340.3,123.25
393,66.5,144.0,135.0,90.0,561.7,352.75
394,157.5,60.8,57.0,333.0,370.0,85.0
395,66.5,144.0,135.0,576.0,118.9,314.5
396,157.5,60.8,57.0,333.0,340.3,544.0
397,66.5,144.0,135.0,576.0,118.9,276.25
398,157.5,60.8,57.0,373.5,340.3,505.75
399,66.5,144.0,135.0,616.5,155.8,238.0
400,157.5,46.4,43.5,859.5,377.2,467.5
401,50.75,118.4,111.0,616.5,598.6,620.5
402,129.5,190.4,30.0,778.5,746.1999999999999,773.5
403,208.25,104.0,97.5,859.5,783.1,850.0
404,113.75,176.0,165.0,900.0,820.0,850.0
405,192.5,248.0,232.5,778.5,746.1999999999999,773.5
406,271.25,320.0,300.0,616.5,635.5,658.75
407,176.75,233.6,219.0,405.0,487.9,544.0
408,82.25,144.0,135.0,252.0,377.2,429.25
409,161.0,60.8,57.0,171.0,266.5,314.5
410,66.5,144.0,135.0,90.0,155.8,161.5
411,157.5,60.8,57.0,90.0,118.9,85.0
412,66.5,144.0,135.0,90.0,82.0,85.0
413,157.5,60.8,57.0,90.0,155.8,123.25
414,66.5,144.0,135.0,211.5,303.4,276.25
415,157.5,60.8,57.0,414.0,82.0,429.25
416,66.5,144.0,135.0,657.0,303.4,161.5
417,157.5,60.8,57.0,405.0,82.0,391.0
418,66.5,144.0,135.0,130.5,303.4,123.25
419,157.5,60.8,57.0,373.5,118.9,352.75
420,66.5,144.0,135.0,616.5,340.3,85.0
421,157.5,60.8,57.0,373.5,118.9,314.5
422,66.5,144.0,135.0,130.5,340.3,544.0
423,157.5,60.8,57.0,373.5,561.7,276.25
424,50.75,144.0,135.0,616.5,783.1,505.75
425,129.5,60.8,57.0,859.5,672.4,697.0
426,35.0,144.0,135.0,697.5,783.1,811.75
427,113.75,60.8,57.0,778.5,820.0,850.0
428,192.5,144.0,135.0,859.5,783.1,850.0
429,271.25,60.8,205.5,657.0,746.1999999999999,811.75
430,350.0,144.0,135.0,616.5,635.5,697.0
431,255.5,219.20000000000002,205.5,535.5,487.9,544.0
432,157.5,132.8,124.5,373.5,340.3,352.75
433,66.5,60.8,57.0,292.5,229.6,238.0
434,157.5,144.0,135.0,211.5,155.8,123.25
435,66.5,60.8,57.0,171.0,82.0,85.0
436,157.5,144.0,135.0,171.0,82.0,123.25
437,66.5,60.8,57.0,252.0,118.9,85.0
438,157.5,144.0,135.0,405.0,229.6,199.75
439,66.5,60.8,57.0,130.5,377.2,391.0
440,157.5,144.0,135.0,373.5,155.8,123.25
441,66.5,60.8,57.0,616.5,377.2,352.75
442,157.5,144.0,135.0,859.5,155.8,85.0
443,66.5,60.8,57.0,616.5,377.2,314.5
444,157.5,144.0,135.0,373.5,598.6,544.0
445,66.5,60.8,57.0,616.5,370.0,276.25
446,157.5,144.0,135.0,405.0,118.9,505.75
447,66.5,60.8,57.0,130.5,340.3,238.0
448,157.5,144.0,135.0,373.5,524.8,467.5
449,50.75,60.8,43.5,616.5,709.3,658.75
450,129.5,144.0,111.0,778.5,783.1,773.5
451,35.0,60.8,30.0,859.5,820.0,850.0
452,113.75,144.0,97.5,697.5,820.0,811.75
453,192.5,219.20000000000002,165.0,697.5,783.1,735.25
454,271.25,132.8,232.5,576.0,672.4,620.5
455,176.75,204.8,300.0,495.0,524.8,505.75
456,82.25,118.4,219.0,414.0,414.09999999999997,382.5
457,157.5,60.8,135.0,211.5,229.6,238.0
458,66.5,144.0,57.0,130.5,155.8,161.5
459,157.5,60.8,135.0,90.0,118.9,85.0
460,66.5,144.0,57.0,130.5,82.0,85.0
461,157.5,60.8,135.0,211.5,118.9,85.0
462,66.5,144.0,57.0,373.5,266.5,161.5
463,157.5,60.8,135.0,616.5,82.0,314.5
464,66.5,144.0,57.0,405.0,303.4,505.75
465,157.5,60.8,135.0,171.0,82.0,735.25
466,66.5,144.0,57.0,414.0,303.4,467.5
467,157.5,60.8,135.0,171.0,524.8,199.75
468,66.5,144.0,57.0,414.0,303.4,429.25
469,157.5,60.8,135.0,657.0,82.0,161.5
470,66.5,144.0,57.0,414.0,303.4,391.0
471,157.5,60.8,135.0,171.0,524.8,620.5
472,50.75,144.0,57.0,414.0,746.1999999999999,850.0
473,129.5,60.8,135.0,657.0,635.5,658.75
474,208.25,144.0,57.0,819.0,746.1999999999999,773.5
475,113.75,60.8,135.0,900.0,820.0,850.0
476,192.5,144.0,57.0,900.0,783.1,850.0
477,271.25,60.8,135.0,900.0,746.1999999999999,773.5
478,176.75,144.0,57.0,697.5,672.4,658.75
479,255.5,219.20000000000002,135.0,576.0,524.8,505.75
480,157.5,132.8,57.0,454.5,370.0,391.0
481,66.5,60.8,135.0,333.0,229.6,276.25
482,157.5,144.0,57.0,252.0,155.8,161.5
483,66.5,60.8,135.0,211.5,82.0,85.0
484,157.5,144.0,57.0,171.0,82.0,123.25
485,66.5,60.8,135.0,252.0,155.8,85.0
486,157.5,144.0,57.0,405.0,303.4,199.75
487,66.5,60.8,135.0,171.0,118.9,391.0
488,157.5,144.0,57.0,414.0,340.3,123.25
489,66.5,60.8,135.0,657.0,561.7,352.75
490,157.5,144.0,57.0,405.0,340.3,85.0
491,66.5,60.8,135.0,171.0,561.7,314.5
492,157.5,144.0,57.0,414.0,783.1,544.0
493,66.5,60.8,135.0,657.0,561.7,276.25
494,157.5,144.0,57.0,414.0,783.1,505.75
495,66.5,60.8,135.0,657.0,561.7,735.25
496,157.5,144.0,43.5,900.0,783.1,467.5
497,66.5,60.8,111.0,657.0,598.6,658.75
498,157.5,144.0,30.0,778.5,709.3,773.5
499,66.5,60.8,97.5,859.5,783.1,850.0
500,157.5,144.0,165.0,900.0,820.0,850.0
501,66.5,219.20000000000002,232.5,819.0,783.1,773.5
502,157.5,291.2,300.0,616.5,672.4,658.75
503,239.75,204.8,219.0,535.5,524.8,544.0
504,145.25,118.4,138.0,373.5,340.3,391.0
505,66.5,60.8,57.0,252.0,229.6,276.25
506,157.5,144.0,135.0,130.5,118.9,161.5
507,66.5,60.8,57.0,90.0,82.0,123.25
508,157.5,144.0,135.0,130.5,82.0,85.0
509,66.5,60.8,57.0,90.0,155.8,161.5
510,157.5,144.0,135.0,211.5,303.4,238.0
511,66.5,60.8,57.0,414.0,82.0,429.25
512,157.5,144.0,135.0,657.0,303.4,199.75
513,66.5,60.8,57.0,405.0,524.8,429.25
514,157.5,144.0,135.0,130.5,303.4,658.75
515,66.5,60.8,57.0,333.0,118.9,391.0
516,157.5,144.0,135.0,90.0,340.3,123.25
517,66.5,60.8,57.0,333.0,561.7,352.75
518,157.5,144.0,135.0,90.0,370.0,85.0
519,66.5,60.8,57.0,333.0,192.7,314.5
520,157.5,144.0,135.0,576.0,414.09999999999997,544.0
521,66.5,60.8,57.0,778.5,635.5,735.25
522,157.5,144.0,135.0,900.0,783.1,811.75
523,66.5,60.8,43.5,738.0,820.0,850.0
524,157.5,144.0,111.0,778.5,820.0,850.0
525,239.75,60.8,178.5,697.5,746.1999999999999,811.75
526,318.5,144.0,246.0,616.5,635.5,697.0
527,224.0,219.20000000000002,165.0,495.0,487.9,544.0
