Region,Hour,FacilityLoad_MW,RenewableUse_MW,Charge_MW,Discharge_MW,SOC_MWh,GridPurchase_MW,GridSell_MW,Curtailment_MW,GridExportLimit_MW,Price,SellPrice,CarbonIntensity,AvailableRenewable_MW
RegionA,27,544.32,544.32,0.0,0.0,350.0,0.0,0.0,178.02999999999997,0.0,475.1,0.0,0.6787,722.35
RegionA,28,544.32,544.32,0.0,0.0,350.0,0.0,0.0,255.67999999999995,0.0,475.28,0.0,0.6712,800.0
RegionA,29,544.3199995500001,544.3199995500001,0.0,0.0,350.0,0.0,0.0,333.33000044999983,0.0,475.45,0.0,0.6612,877.65
RegionA,30,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,405.67999954999993,0.0,475.61,0.0,0.6496,950.0
RegionA,31,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,467.81000044999996,0.0,731.94,0.0,0.637,1012.13
RegionA,32,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,515.4899995499999,0.0,732.16,0.0,0.6245,1059.81
RegionA,33,544.3199999999999,544.3199999999999,0.0,0.0,350.0,0.0,0.0,545.46,0.0,732.37,0.0,0.6128,1089.78
RegionA,34,535.6124995499999,535.6124995499999,0.0,0.0,350.0,0.0,0.0,564.3875004500001,0.0,732.56,0.0,0.6027,1100.0
RegionA,35,516.4290004500001,516.4290004500001,0.0,0.0,350.0,0.0,0.0,573.3509995499999,0.0,732.74,0.0,0.595,1089.78
RegionA,36,464.1975,464.1975,0.0,0.0,350.0,0.0,0.0,595.6125,0.0,732.9,0.0,0.5902,1059.81
RegionA,37,439.10100045,439.10100045,0.0,0.0,350.0,0.0,0.0,573.02899955,0.0,733.05,0.0,0.5887,1012.13
RegionA,38,422.42040000000003,422.42040000000003,0.0,0.0,350.0,0.0,0.0,527.5796,0.0,733.18,0.0,0.5905,950.0
RegionA,39,401.13090045000007,401.13090045000007,0.0,0.0,350.0,0.0,0.0,476.5190995499999,0.0,733.3,0.0,0.5955,877.65
RegionA,40,375.20549955,375.20549955,0.0,0.0,350.0,0.0,0.0,424.79450045,0.0,733.4,0.0,0.6035,800.0
RegionA,41,328.90050045000004,328.90050045000004,0.0,0.0,350.0,0.0,0.0,393.44949955,0.0,1063.56,0.0,0.6138,722.35
RegionA,42,289.99350045,289.99350045,0.0,0.0,350.0,0.0,0.0,360.00649955,0.0,1063.67,0.0,0.6258,650.0
RegionA,43,297.324,297.324,0.0,0.0,350.0,0.0,0.0,290.546,0.0,1063.75,0.0,0.6386,587.87
RegionA,44,346.34250000000003,346.34250000000003,0.0,0.0,350.0,0.0,0.0,193.84750000000003,0.0,1063.82,0.0,0.6514,540.19
RegionA,45,327.84750045000004,327.84750045000004,0.0,0.0,350.0,0.0,0.0,182.37249955,0.0,1063.86,0.0,0.6633,510.22
RegionA,46,416.9204995500001,416.9204995500001,0.0,0.0,350.0,0.0,0.0,83.0795004499999,0.0,660.34,0.0,0.6735,500.0
RegionA,47,442.7460000000001,442.7460000000001,0.0,0.0,350.0,0.0,0.0,67.47399999999993,0.0,660.33,0.0,0.6812,510.22
RegionA,48,472.04100045000007,472.04100045000007,0.0,0.0,350.0,0.0,0.0,68.14899954999998,0.0,476.9,0.0,0.686,540.19
RegionA,49,530.4015004500001,530.4015004500001,0.0,0.0,350.0,0.0,0.0,57.46849954999993,0.0,476.88,0.0,0.6876,587.87
RegionA,50,544.32,544.32,0.0,0.0,350.0,0.0,0.0,105.67999999999995,0.0,476.85,0.0,0.6857,650.0
RegionA,51,525.744,525.744,0.0,0.0,350.0,0.0,0.0,196.606,0.0,476.81,0.0,0.6805,722.35
RegionA,52,525.74400045,525.74400045,0.0,0.0,350.0,0.0,0.0,274.25599954999996,0.0,476.76,0.0,0.6724,800.0
RegionA,53,525.744,525.744,0.0,0.0,350.0,0.0,0.0,351.90599999999995,0.0,476.7,0.0,0.6618,877.65
RegionA,54,525.74399955,525.74399955,0.0,0.0,350.0,0.0,0.0,424.25600045,0.0,476.63,0.0,0.6496,950.0
RegionA,55,539.98560045,539.98560045,0.0,0.0,350.0,0.0,0.0,472.14439955,0.0,733.16,0.0,0.6364,1012.13
RegionA,56,544.32,544.32,0.0,0.0,350.0,0.0,0.0,515.4899999999999,0.0,733.03,0.0,0.6233,1059.81
RegionA,57,544.32,544.32,0.0,0.0,350.0,0.0,0.0,545.4599999999999,0.0,732.89,0.0,0.6109,1089.78
RegionA,58,544.32,544.32,0.0,0.0,350.0,0.0,0.0,555.68,0.0,732.74,0.0,0.6003,1100.0
RegionA,59,487.75500045000007,487.75500045000007,0.0,0.0,350.0,0.0,0.0,602.0249995499998,0.0,732.57,0.0,0.592,1089.78
RegionA,60,469.25999955,469.25999955,0.0,0.0,350.0,0.0,0.0,590.55000045,0.0,732.39,0.0,0.5866,1059.81
RegionA,61,465.23700045000004,465.23700045000004,0.0,0.0,350.0,0.0,0.0,546.89299955,0.0,732.19,0.0,0.5845,1012.13
RegionA,62,444.09734999999995,444.09734999999995,0.0,0.0,350.0,0.0,0.0,505.90265000000005,0.0,731.99,0.0,0.5857,950.0
RegionA,63,414.7159504500001,414.7159504500001,0.0,0.0,350.0,0.0,0.0,462.9340495499999,0.0,731.77,0.0,0.5902,877.65
RegionA,64,328.71420000000006,328.71420000000006,0.0,0.0,350.0,0.0,0.0,471.28579999999994,0.0,731.55,0.0,0.5976,800.0
RegionA,65,330.75000045,330.75000045,0.0,0.0,350.0,0.0,0.0,391.59999955,0.0,1060.4,0.0,0.6073,722.35
RegionA,66,307.13849955000006,307.13849955000006,0.0,0.0,350.0,0.0,0.0,342.86150044999994,0.0,1060.05,0.0,0.6188,650.0
RegionA,67,262.83150000000006,262.83150000000006,0.0,0.0,350.0,0.0,0.0,325.03849999999994,0.0,1059.68,0.0,0.631,587.87
RegionA,68,341.46900045,341.46900045,0.0,0.0,350.0,0.0,0.0,198.72099955000004,0.0,1059.29,0.0,0.6433,540.19
RegionA,69,339.3225,339.3225,0.0,0.0,350.0,0.0,0.0,170.89750000000004,0.0,1058.9,0.0,0.6547,510.22
RegionA,70,359.9504995500001,359.9504995500001,0.0,0.0,350.0,0.0,0.0,140.04950044999993,0.0,656.99,0.0,0.6644,500.0
RegionA,71,470.0835004500001,470.0835004500001,0.0,0.0,350.0,0.0,0.0,40.13649954999994,0.0,656.73,0.0,0.6716,510.22
RegionA,72,459.0000004500002,459.0000004500002,0.0,0.0,350.0,0.0,0.0,81.18999954999987,0.0,474.12,0.0,0.676,540.19
RegionA,73,531.495,531.495,0.0,0.0,350.0,0.0,0.0,56.375,0.0,473.92,0.0,0.677,587.87
RegionA,74,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,105.67999954999993,0.0,473.72,0.0,0.6747,650.0
RegionA,75,544.32,544.32,0.0,0.0,350.0,0.0,0.0,178.02999999999997,0.0,473.51,0.0,0.6691,722.35
RegionA,76,544.32,544.32,0.0,0.0,350.0,0.0,0.0,255.67999999999995,0.0,473.31,0.0,0.6606,800.0
RegionA,77,544.32,544.32,0.0,0.0,350.0,0.0,0.0,333.3299999999999,0.0,473.1,0.0,0.6496,877.65
RegionA,78,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,405.67999954999993,0.0,472.88,0.0,0.637,950.0
RegionA,79,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,467.81000044999996,0.0,727.18,0.0,0.6235,1012.13
RegionA,80,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,515.4899995499999,0.0,726.85,0.0,0.6099,1059.81
RegionA,81,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,545.4600004499999,0.0,726.51,0.0,0.5973,1089.78
RegionA,82,544.32,544.32,0.0,0.0,350.0,0.0,0.0,555.68,0.0,726.18,0.0,0.5863,1100.0
RegionA,83,527.364,527.364,0.0,0.0,350.0,0.0,0.0,562.4159999999999,0.0,725.84,0.0,0.5777,1089.78
RegionA,84,499.2569995500001,499.2569995500001,0.0,0.0,350.0,0.0,0.0,560.5530004499999,0.0,725.5,0.0,0.5721,1059.81
RegionA,85,459.8100004500001,459.8100004500001,0.0,0.0,350.0,0.0,0.0,552.3199995499999,0.0,725.16,0.0,0.5697,1012.13
RegionA,86,410.23799999999994,410.23799999999994,0.0,0.0,350.0,0.0,0.0,539.7620000000001,0.0,724.82,0.0,0.5707,950.0
RegionA,87,377.838,377.838,0.0,0.0,350.0,0.0,0.0,499.81199999999995,0.0,724.48,0.0,0.575,877.65
RegionA,88,333.35549954999993,333.35549954999993,0.0,0.0,350.0,0.0,0.0,466.64450045000007,0.0,724.14,0.0,0.5822,800.0
RegionA,89,303.35850045,303.35850045,0.0,0.0,350.0,0.0,0.0,418.99149955,0.0,1049.53,0.0,0.5917,722.35
RegionA,90,307.62449955000005,307.62449955000005,0.0,0.0,350.0,0.0,0.0,342.37550044999995,0.0,1049.05,0.0,0.603,650.0
RegionA,91,301.88700045,301.88700045,0.0,0.0,350.0,0.0,0.0,285.98299955,0.0,1048.57,0.0,0.6152,587.87
RegionA,92,339.2955,339.2955,0.0,0.0,350.0,0.0,0.0,200.89450000000005,0.0,1048.1,0.0,0.6274,540.19
RegionA,93,368.469,368.469,0.0,0.0,350.0,0.0,0.0,141.75100000000003,0.0,1047.64,0.0,0.6387,510.22
RegionA,94,392.7825,392.7825,0.0,0.0,350.0,0.0,0.0,107.21749999999997,0.0,649.97,0.0,0.6483,500.0
RegionA,95,452.76300044999994,452.76300044999994,0.0,0.0,350.0,0.0,0.0,57.45699955000009,0.0,649.7,0.0,0.6555,510.22
RegionA,96,465.62850045000005,465.62850045000005,0.0,0.0,350.0,0.0,0.0,74.56149955000001,0.0,469.03,0.0,0.6598,540.19
RegionA,97,543.72599955,543.72599955,0.0,0.0,350.0,0.0,0.0,44.14400045000002,0.0,468.83,0.0,0.6609,587.87
RegionA,98,515.60549955,515.60549955,0.0,0.0,350.0,0.0,0.0,134.39450045,0.0,468.65,0.0,0.6586,650.0
RegionA,99,544.32,544.32,0.0,0.0,350.0,0.0,0.0,178.02999999999997,0.0,468.46,0.0,0.6531,722.35
RegionA,100,544.3199995500001,544.3199995500001,0.0,0.0,350.0,0.0,0.0,255.68000044999985,0.0,468.28,0.0,0.6446,800.0
RegionA,101,544.3199995499999,544.3199995499999,0.0,0.0,350.0,0.0,0.0,333.33000045000006,0.0,468.11,0.0,0.6338,877.65
RegionA,102,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,405.67999954999993,0.0,467.95,0.0,0.6212,950.0
RegionA,103,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,467.81000044999996,0.0,719.67,0.0,0.6079,1012.13
RegionA,104,544.32,544.32,0.0,0.0,350.0,0.0,0.0,515.4899999999999,0.0,719.43,0.0,0.5945,1059.81
RegionA,105,544.3199995500001,544.3199995500001,0.0,0.0,350.0,0.0,0.0,545.4600004499998,0.0,719.2,0.0,0.582,1089.78
RegionA,106,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,555.68000045,0.0,718.99,0.0,0.5713,1100.0
RegionA,107,530.6175004500001,530.6175004500001,0.0,0.0,350.0,0.0,0.0,559.1624995499999,0.0,718.78,0.0,0.5629,1089.78
RegionA,108,472.87800000000004,472.87800000000004,0.0,0.0,350.0,0.0,0.0,586.9319999999999,0.0,718.59,0.0,0.5575,1059.81
RegionA,109,454.20750045,454.20750045,0.0,0.0,350.0,0.0,0.0,557.92249955,0.0,718.4,0.0,0.5554,1012.13
RegionA,110,396.2655000000001,396.2655000000001,0.0,0.0,350.0,0.0,0.0,553.7344999999999,0.0,718.23,0.0,0.5567,950.0
RegionA,111,378.32669955000006,378.32669955000006,0.0,0.0,350.0,0.0,0.0,499.3233004499999,0.0,718.08,0.0,0.5613,877.65
RegionA,112,318.99150045,318.99150045,0.0,0.0,350.0,0.0,0.0,481.00849955,0.0,717.93,0.0,0.5688,800.0
RegionA,113,309.97349955,309.97349955,0.0,0.0,350.0,0.0,0.0,412.37650045000004,0.0,1040.81,0.0,0.5788,722.35
RegionA,114,316.64249955,316.64249955,0.0,0.0,350.0,0.0,0.0,333.35750045,0.0,1040.64,0.0,0.5904,650.0
RegionA,115,343.08900000000006,343.08900000000006,0.0,0.0,350.0,0.0,0.0,244.78099999999995,0.0,1040.48,0.0,0.603,587.87
RegionA,116,293.08500045000005,293.08500045000005,0.0,0.0,350.0,0.0,0.0,247.10499955,0.0,1040.35,0.0,0.6155,540.19
RegionA,117,334.395,334.395,0.0,0.0,350.0,0.0,0.0,175.82500000000005,0.0,1040.24,0.0,0.6272,510.22
RegionA,118,417.582,417.582,0.0,0.0,350.0,0.0,0.0,82.418,0.0,645.61,0.0,0.6373,500.0
RegionA,119,469.86749955000005,469.86749955000005,0.0,0.0,350.0,0.0,0.0,40.35250044999998,0.0,645.56,0.0,0.645,510.22
RegionA,120,465.7635,465.7635,0.0,0.0,350.0,0.0,0.0,74.42650000000003,0.0,466.22,0.0,0.6498,540.19
RegionA,121,533.7360004500001,533.7360004500001,0.0,0.0,350.0,0.0,0.0,54.133999549999885,0.0,466.2,0.0,0.6513,587.87
RegionA,122,544.3199995499999,544.3199995499999,0.0,0.0,350.0,0.0,0.0,105.68000045000008,0.0,466.2,0.0,0.6495,650.0
RegionA,123,544.3199995500001,544.3199995500001,0.0,0.0,350.0,0.0,0.0,178.03000044999987,0.0,466.21,0.0,0.6445,722.35
RegionA,124,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,255.67999954999993,0.0,466.22,0.0,0.6365,800.0
RegionA,125,544.32,544.32,0.0,0.0,350.0,0.0,0.0,333.3299999999999,0.0,466.25,0.0,0.6262,877.65
RegionA,126,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,405.67999954999993,0.0,466.29,0.0,0.6142,950.0
RegionA,127,544.3199995500001,544.3199995500001,0.0,0.0,350.0,0.0,0.0,467.81000044999985,0.0,717.43,0.0,0.6014,1012.13
RegionA,128,544.32,544.32,0.0,0.0,350.0,0.0,0.0,515.4899999999999,0.0,717.52,0.0,0.5886,1059.81
RegionA,129,544.32,544.32,0.0,0.0,350.0,0.0,0.0,545.4599999999999,0.0,717.62,0.0,0.5767,1089.78
RegionA,130,542.538,542.538,0.0,0.0,350.0,0.0,0.0,557.462,0.0,717.73,0.0,0.5665,1100.0
RegionA,131,541.5795004500001,541.5795004500001,0.0,0.0,350.0,0.0,0.0,548.2004995499999,0.0,717.86,0.0,0.5588,1089.78
RegionA,132,488.7269995500001,488.7269995500001,0.0,0.0,350.0,0.0,0.0,571.0830004499999,0.0,718.01,0.0,0.554,1059.81
RegionA,133,469.11285045,469.11285045,0.0,0.0,350.0,0.0,0.0,543.01714955,0.0,718.17,0.0,0.5524,1012.13
RegionA,134,419.8607995500001,419.8607995500001,0.0,0.0,350.0,0.0,0.0,530.1392004499999,0.0,718.34,0.0,0.5543,950.0
RegionA,135,383.76450000000006,383.76450000000006,0.0,0.0,350.0,0.0,0.0,493.8854999999999,0.0,718.53,0.0,0.5595,877.65
RegionA,136,306.03149955000004,306.03149955000004,0.0,0.0,350.0,0.0,0.0,493.96850044999996,0.0,718.73,0.0,0.5676,800.0
RegionA,137,307.40850045,307.40850045,0.0,0.0,350.0,0.0,0.0,414.94149955,0.0,1042.47,0.0,0.5782,722.35
RegionA,138,308.33999955,308.33999955,0.0,0.0,350.0,0.0,0.0,341.66000045,0.0,1042.81,0.0,0.5904,650.0
RegionA,139,305.03249955,305.03249955,0.0,0.0,350.0,0.0,0.0,282.83750045,0.0,1043.16,0.0,0.6036,587.87
RegionA,140,307.34099955,307.34099955,0.0,0.0,350.0,0.0,0.0,232.84900045000006,0.0,1043.53,0.0,0.6167,540.19
RegionA,141,368.5500004500001,368.5500004500001,0.0,0.0,350.0,0.0,0.0,141.66999954999994,0.0,1043.92,0.0,0.6291,510.22
RegionA,142,406.08000045000006,406.08000045000006,0.0,0.0,350.0,0.0,0.0,93.91999954999994,0.0,648.21,0.0,0.6397,500.0
RegionA,143,442.66499955000006,442.66499955000006,0.0,0.0,350.0,0.0,0.0,67.55500044999997,0.0,648.47,0.0,0.648,510.22
RegionA,144,469.78650000000005,469.78650000000005,0.0,0.0,350.0,0.0,0.0,70.40350000000001,0.0,468.54,0.0,0.6534,540.19
RegionA,145,486.97200045000005,486.97200045000005,0.0,0.0,350.0,0.0,0.0,100.89799954999995,0.0,468.75,0.0,0.6555,587.87
RegionA,146,544.32,544.32,0.0,0.0,350.0,0.0,0.0,105.67999999999995,0.0,468.96,0.0,0.6543,650.0
RegionA,147,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,178.02999954999996,0.0,469.19,0.0,0.6498,722.35
RegionA,148,519.264,519.264,0.0,0.0,350.0,0.0,0.0,280.736,0.0,469.41,0.0,0.6424,800.0
RegionA,149,519.264,519.264,0.0,0.0,350.0,0.0,0.0,358.38599999999997,0.0,469.65,0.0,0.6327,877.65
RegionA,150,530.92799955,530.92799955,0.0,0.0,350.0,0.0,0.0,419.07200045,0.0,469.89,0.0,0.6212,950.0
RegionA,151,553.2336004500002,553.2336004500002,0.0,0.0,350.0,0.0,0.0,458.89639954999984,0.0,723.29,0.0,0.609,1012.13
RegionA,152,544.3199999999999,544.3199999999999,0.0,0.0,350.0,0.0,0.0,515.49,0.0,723.68,0.0,0.5967,1059.81
RegionA,153,544.3199995500003,544.3199995500003,0.0,0.0,350.0,0.0,0.0,545.4600004499997,0.0,724.08,0.0,0.5853,1089.78
RegionA,154,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,555.6799995499999,0.0,724.49,0.0,0.5756,1100.0
RegionA,155,506.73600000000005,506.73600000000005,0.0,0.0,350.0,0.0,0.0,583.0439999999999,0.0,724.9,0.0,0.5684,1089.78
RegionA,156,431.81100045,431.81100045,0.0,0.0,350.0,0.0,0.0,627.99899955,0.0,725.32,0.0,0.564,1059.81
RegionA,157,456.2918995500001,456.2918995500001,0.0,0.0,350.0,0.0,0.0,555.83810045,0.0,725.75,0.0,0.563,1012.13
RegionA,158,435.26835045000024,435.26835045000024,0.0,0.0,350.0,0.0,0.0,514.7316495499997,0.0,726.18,0.0,0.5653,950.0
RegionA,159,392.607,392.607,0.0,0.0,350.0,0.0,0.0,485.04299999999995,0.0,726.62,0.0,0.5709,877.65
RegionA,160,387.66599955,387.66599955,0.0,0.0,350.0,0.0,0.0,412.33400045,0.0,727.07,0.0,0.5794,800.0
RegionA,161,316.87199999999996,316.87199999999996,0.0,0.0,350.0,0.0,0.0,405.47800000000007,0.0,1054.9,0.0,0.5904,722.35
RegionA,162,345.26250000000005,345.26250000000005,0.0,0.0,350.0,0.0,0.0,304.73749999999995,0.0,1055.55,0.0,0.603,650.0
RegionA,163,285.5924995500001,285.5924995500001,0.0,0.0,350.0,0.0,0.0,302.2775004499999,0.0,1056.21,0.0,0.6165,587.87
RegionA,164,315.23850044999995,315.23850044999995,0.0,0.0,350.0,0.0,0.0,224.9514995500001,0.0,1056.88,0.0,0.6301,540.19
RegionA,165,299.90250000000003,299.90250000000003,0.0,0.0,350.0,0.0,0.0,210.3175,0.0,1057.54,0.0,0.6427,510.22
RegionA,166,407.80799954999986,407.80799954999986,0.0,0.0,350.0,0.0,0.0,92.19200045000014,0.0,656.82,0.0,0.6537,500.0
RegionA,167,447.87600000000003,447.87600000000003,0.0,0.0,350.0,0.0,0.0,62.343999999999994,0.0,657.24,0.0,0.6623,510.22
RegionA,168,426.53250045,426.53250045,0.0,0.0,350.0,0.0,0.0,113.65749955000007,0.0,474.97,0.0,0.6679,540.19
RegionA,169,506.93849955,506.93849955,0.0,0.0,350.0,0.0,0.0,80.93150044999999,0.0,475.28,0.0,0.6703,587.87
RegionA,170,541.62360045,541.62360045,0.0,0.0,350.0,0.0,0.0,108.37639954999997,0.0,475.58,0.0,0.6693,650.0
RegionA,171,544.32,544.32,0.0,0.0,350.0,0.0,0.0,178.02999999999997,0.0,475.88,0.0,0.665,722.35
RegionA,172,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,255.68000044999997,0.0,476.18,0.0,0.6578,800.0
RegionA,173,544.32000045,544.32000045,0.0,0.0,350.0,0.0,0.0,333.32999955,0.0,476.47,0.0,0.6483,877.65
RegionA,174,544.32,544.32,0.0,0.0,350.0,0.0,0.0,405.67999999999995,0.0,476.77,0.0,0.637,950.0
RegionA,175,544.3200004499998,544.3200004499998,0.0,0.0,350.0,0.0,0.0,467.80999955000016,0.0,733.94,0.0,0.6248,1012.13
RegionA,176,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,515.4900004499999,0.0,734.39,0.0,0.6126,1059.81
RegionA,177,544.3199999999998,544.3199999999998,0.0,0.0,350.0,0.0,0.0,545.4600000000002,0.0,734.83,0.0,0.6013,1089.78
RegionA,178,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,555.68000045,0.0,735.27,0.0,0.5917,1100.0
RegionA,179,535.8824999999998,535.8824999999998,0.0,0.0,350.0,0.0,0.0,553.8975000000002,0.0,735.7,0.0,0.5845,1089.78
RegionA,180,460.66049999999973,460.66049999999973,0.0,0.0,350.0,0.0,0.0,599.1495000000002,0.0,736.13,0.0,0.5802,1059.81
RegionA,181,451.23075000000006,451.23075000000006,0.0,0.0,350.0,0.0,0.0,560.8992499999999,0.0,736.55,0.0,0.5791,1012.13
RegionA,182,429.42149955,429.42149955,0.0,0.0,350.0,0.0,0.0,520.57850045,0.0,736.96,0.0,0.5814,950.0
RegionA,183,403.6486495500001,403.6486495500001,0.0,0.0,350.0,0.0,0.0,474.0013504499999,0.0,737.36,0.0,0.5869,877.65
RegionA,184,322.083,322.083,0.0,0.0,350.0,0.0,0.0,477.917,0.0,737.76,0.0,0.5954,800.0
RegionA,185,313.8345004500001,313.8345004500001,0.0,0.0,350.0,0.0,0.0,408.5154995499999,0.0,1070.31,0.0,0.6062,722.35
RegionA,186,315.07649954999977,315.07649954999977,0.0,0.0,350.0,0.0,0.0,334.92350045000023,0.0,1070.86,0.0,0.6188,650.0
RegionA,187,321.50250000000005,321.50250000000005,0.0,0.0,350.0,0.0,0.0,266.36749999999995,0.0,1071.4,0.0,0.6321,587.87
RegionA,188,334.17899955,334.17899955,0.0,0.0,350.0,0.0,0.0,206.01100045000004,0.0,1071.92,0.0,0.6455,540.19
RegionA,189,358.91099955000004,358.91099955000004,0.0,0.0,350.0,0.0,0.0,151.30900044999998,0.0,1072.42,0.0,0.658,510.22
RegionA,190,377.109,377.109,0.0,0.0,350.0,0.0,0.0,122.89100000000002,0.0,665.95,0.0,0.6687,500.0
RegionA,191,419.93099955,419.93099955,0.0,0.0,350.0,0.0,0.0,90.28900045,0.0,666.24,0.0,0.6771,510.22
RegionA,192,460.5525,460.5525,0.0,0.0,350.0,0.0,0.0,79.63750000000005,0.0,481.38,0.0,0.6825,540.19
RegionA,193,504.63000000000005,504.63000000000005,0.0,0.0,350.0,0.0,0.0,83.23999999999995,0.0,481.58,0.0,0.6846,587.87
RegionA,194,545.5755,545.5755,0.0,0.0,350.0,0.0,0.0,104.42449999999997,0.0,481.77,0.0,0.6833,650.0
RegionA,195,544.52520045,544.52520045,0.0,0.0,350.0,0.0,0.0,177.82479954999997,0.0,481.95,0.0,0.6787,722.35
RegionA,196,544.3200004500001,544.3200004500001,0.0,0.0,350.0,0.0,0.0,255.67999954999993,0.0,482.12,0.0,0.6712,800.0
RegionA,197,544.31999955,544.31999955,0.0,0.0,350.0,0.0,0.0,333.33000044999994,0.0,482.28,0.0,0.6612,877.65
RegionA,198,544.3199995500001,544.3199995500001,0.0,0.0,350.0,0.0,0.0,405.68000044999985,0.0,482.44,0.0,0.6496,950.0
